Sender;Recipient;EventDate;month;year
133;11;2010-02-19 08:04:03;2;2010
133;11;2010-02-19 08:05:48;2;2010
11;133;2010-02-19 08:07:40;2;2010
121;45;2010-02-19 08:09:20;2;2010
121;45;2010-02-19 08:10:02;2;2010
18;129;2010-02-19 08:21:56;2;2010
54;166;2010-02-19 08:22:05;2;2010
36;136;2010-02-19 08:24:42;2;2010
161;17;2010-02-19 08:27:43;2;2010
161;136;2010-02-19 08:29:16;2;2010
161;83;2010-02-19 08:30:02;2;2010
161;90;2010-02-19 08:30:02;2;2010
161;35;2010-02-19 08:30:02;2;2010
82;47;2010-02-19 08:31:56;2;2010
82;45;2010-02-19 08:31:56;2;2010
82;113;2010-02-19 08:31:56;2;2010
54;166;2010-02-19 08:32:04;2;2010
82;113;2010-02-19 08:32:14;2;2010
54;166;2010-02-19 08:32:44;2;2010
54;166;2010-02-19 08:33:16;2;2010
136;112;2010-02-19 08:33:35;2;2010
112;136;2010-02-19 08:34:02;2;2010
103;141;2010-02-19 08:34:10;2;2010
86;101;2010-02-19 08:34:10;2;2010
54;166;2010-02-19 08:34:12;2;2010
166;54;2010-02-19 08:35:04;2;2010
45;82;2010-02-19 08:35:37;2;2010
153;85;2010-02-19 08:35:59;2;2010
153;36;2010-02-19 08:35:59;2;2010
54;166;2010-02-19 08:36:12;2;2010
77;22;2010-02-19 08:36:27;2;2010
77;45;2010-02-19 08:36:27;2;2010
166;54;2010-02-19 08:36:34;2;2010
83;161;2010-02-19 08:36:52;2;2010
45;77;2010-02-19 08:36:53;2;2010
83;13;2010-02-19 08:37:04;2;2010
166;54;2010-02-19 08:37:34;2;2010
103;166;2010-02-19 08:38:43;2;2010
103;85;2010-02-19 08:38:43;2;2010
103;3;2010-02-19 08:38:43;2;2010
47;82;2010-02-19 08:39:01;2;2010
103;3;2010-02-19 08:39:23;2;2010
103;166;2010-02-19 08:39:23;2;2010
103;85;2010-02-19 08:39:23;2;2010
22;77;2010-02-19 08:41:48;2;2010
78;104;2010-02-19 08:42:21;2;2010
104;78;2010-02-19 08:44:27;2;2010
90;119;2010-02-19 08:47:36;2;2010
166;103;2010-02-19 08:49:24;2;2010
166;3;2010-02-19 08:49:24;2;2010
166;85;2010-02-19 08:49:24;2;2010
103;166;2010-02-19 08:49:41;2;2010
119;90;2010-02-19 08:50:04;2;2010
113;82;2010-02-19 08:51:49;2;2010
101;45;2010-02-19 08:54:51;2;2010
45;101;2010-02-19 08:55:10;2;2010
13;127;2010-02-19 08:57:10;2;2010
13;74;2010-02-19 08:57:10;2;2010
13;41;2010-02-19 08:57:10;2;2010
13;90;2010-02-19 08:57:10;2;2010
101;121;2010-02-19 09:00:16;2;2010
121;101;2010-02-19 09:01:23;2;2010
86;121;2010-02-19 09:01:41;2;2010
83;127;2010-02-19 09:05:28;2;2010
83;74;2010-02-19 09:05:28;2;2010
83;90;2010-02-19 09:05:28;2;2010
118;83;2010-02-19 09:05:57;2;2010
118;8;2010-02-19 09:05:57;2;2010
118;102;2010-02-19 09:05:57;2;2010
118;128;2010-02-19 09:05:57;2;2010
118;132;2010-02-19 09:05:57;2;2010
118;36;2010-02-19 09:05:57;2;2010
118;85;2010-02-19 09:05:57;2;2010
118;155;2010-02-19 09:05:57;2;2010
118;103;2010-02-19 09:05:57;2;2010
118;67;2010-02-19 09:05:57;2;2010
118;13;2010-02-19 09:05:57;2;2010
118;52;2010-02-19 09:05:57;2;2010
118;37;2010-02-19 09:05:57;2;2010
74;83;2010-02-19 09:08:43;2;2010
8;56;2010-02-19 09:11:49;2;2010
8;56;2010-02-19 09:12:49;2;2010
127;83;2010-02-19 09:13:35;2;2010
13;67;2010-02-19 09:14:06;2;2010
18;163;2010-02-19 09:14:17;2;2010
18;90;2010-02-19 09:14:17;2;2010
18;110;2010-02-19 09:14:17;2;2010
18;129;2010-02-19 09:14:17;2;2010
55;62;2010-02-19 09:14:56;2;2010
144;166;2010-02-19 09:16:12;2;2010
144;133;2010-02-19 09:16:41;2;2010
144;136;2010-02-19 09:16:50;2;2010
103;81;2010-02-19 09:17:31;2;2010
144;45;2010-02-19 09:17:35;2;2010
8;132;2010-02-19 09:18:43;2;2010
8;36;2010-02-19 09:18:43;2;2010
8;102;2010-02-19 09:18:43;2;2010
8;155;2010-02-19 09:18:43;2;2010
62;55;2010-02-19 09:20:28;2;2010
103;154;2010-02-19 09:22:36;2;2010
103;135;2010-02-19 09:22:36;2;2010
18;102;2010-02-19 09:22:51;2;2010
8;62;2010-02-19 09:23:44;2;2010
22;148;2010-02-19 09:25:13;2;2010
154;90;2010-02-19 09:26:48;2;2010
56;144;2010-02-19 09:27:55;2;2010
8;107;2010-02-19 09:28:19;2;2010
66;42;2010-02-19 09:28:23;2;2010
56;144;2010-02-19 09:28:51;2;2010
42;66;2010-02-19 09:29:07;2;2010
156;39;2010-02-19 09:33:25;2;2010
118;42;2010-02-19 09:34:10;2;2010
107;8;2010-02-19 09:34:20;2;2010
153;69;2010-02-19 09:36:37;2;2010
8;107;2010-02-19 09:38:03;2;2010
18;90;2010-02-19 09:44:05;2;2010
148;86;2010-02-19 09:47:10;2;2010
148;69;2010-02-19 09:47:10;2;2010
148;80;2010-02-19 09:47:46;2;2010
86;148;2010-02-19 09:48:19;2;2010
128;166;2010-02-19 09:48:54;2;2010
69;148;2010-02-19 10:02:18;2;2010
81;128;2010-02-19 10:02:56;2;2010
80;148;2010-02-19 10:03:00;2;2010
77;147;2010-02-19 10:06:58;2;2010
113;82;2010-02-19 10:10:46;2;2010
81;39;2010-02-19 10:12:15;2;2010
39;156;2010-02-19 10:14:17;2;2010
11;154;2010-02-19 10:14:32;2;2010
63;17;2010-02-19 10:15:28;2;2010
11;45;2010-02-19 10:15:57;2;2010
147;77;2010-02-19 10:16:23;2;2010
153;69;2010-02-19 10:21:09;2;2010
52;80;2010-02-19 10:25:59;2;2010
52;148;2010-02-19 10:25:59;2;2010
18;126;2010-02-19 10:30:01;2;2010
112;136;2010-02-19 10:33:29;2;2010
136;112;2010-02-19 10:35:12;2;2010
90;83;2010-02-19 10:35:49;2;2010
163;101;2010-02-19 10:38:53;2;2010
90;161;2010-02-19 10:39:54;2;2010
148;52;2010-02-19 10:40:30;2;2010
90;154;2010-02-19 10:40:56;2;2010
136;112;2010-02-19 10:41:19;2;2010
112;136;2010-02-19 10:41:41;2;2010
8;107;2010-02-19 10:41:57;2;2010
90;154;2010-02-19 10:42:10;2;2010
77;69;2010-02-19 10:45:16;2;2010
77;136;2010-02-19 10:45:16;2;2010
77;19;2010-02-19 10:45:16;2;2010
77;123;2010-02-19 10:45:16;2;2010
77;33;2010-02-19 10:45:16;2;2010
77;147;2010-02-19 10:45:16;2;2010
80;52;2010-02-19 10:46:47;2;2010
32;88;2010-02-19 10:47:32;2;2010
166;128;2010-02-19 10:47:50;2;2010
112;136;2010-02-19 10:47:58;2;2010
36;103;2010-02-19 10:48:22;2;2010
136;77;2010-02-19 10:49:26;2;2010
128;3;2010-02-19 10:49:47;2;2010
78;22;2010-02-19 10:50:10;2;2010
136;112;2010-02-19 10:51:05;2;2010
128;166;2010-02-19 10:53:56;2;2010
19;77;2010-02-19 10:55:16;2;2010
77;147;2010-02-19 10:57:24;2;2010
69;152;2010-02-19 10:57:26;2;2010
118;86;2010-02-19 11:00:34;2;2010
147;77;2010-02-19 11:04:21;2;2010
147;77;2010-02-19 11:04:46;2;2010
154;3;2010-02-19 11:05:57;2;2010
154;90;2010-02-19 11:05:57;2;2010
154;83;2010-02-19 11:05:57;2;2010
90;154;2010-02-19 11:07:09;2;2010
112;136;2010-02-19 11:07:43;2;2010
154;11;2010-02-19 11:07:44;2;2010
153;86;2010-02-19 11:09:20;2;2010
153;156;2010-02-19 11:09:20;2;2010
153;69;2010-02-19 11:09:20;2;2010
153;85;2010-02-19 11:09:20;2;2010
153;36;2010-02-19 11:09:20;2;2010
83;154;2010-02-19 11:11:29;2;2010
113;82;2010-02-19 11:13:42;2;2010
45;11;2010-02-19 11:14:35;2;2010
153;45;2010-02-19 11:14:35;2;2010
83;154;2010-02-19 11:15:00;2;2010
156;130;2010-02-19 11:15:49;2;2010
18;129;2010-02-19 11:18:35;2;2010
18;129;2010-02-19 11:18:49;2;2010
18;90;2010-02-19 11:19:13;2;2010
107;8;2010-02-19 11:21:33;2;2010
8;107;2010-02-19 11:22:31;2;2010
32;88;2010-02-19 11:24:30;2;2010
153;136;2010-02-19 11:24:54;2;2010
86;69;2010-02-19 11:25:34;2;2010
86;148;2010-02-19 11:25:34;2;2010
17;82;2010-02-19 11:26:48;2;2010
17;92;2010-02-19 11:26:48;2;2010
17;8;2010-02-19 11:26:48;2;2010
17;88;2010-02-19 11:26:48;2;2010
17;108;2010-02-19 11:26:48;2;2010
17;73;2010-02-19 11:26:48;2;2010
17;16;2010-02-19 11:26:48;2;2010
17;101;2010-02-19 11:26:48;2;2010
17;55;2010-02-19 11:26:48;2;2010
17;151;2010-02-19 11:26:48;2;2010
17;152;2010-02-19 11:26:48;2;2010
17;15;2010-02-19 11:26:48;2;2010
17;63;2010-02-19 11:26:48;2;2010
17;153;2010-02-19 11:26:48;2;2010
17;132;2010-02-19 11:26:48;2;2010
17;127;2010-02-19 11:26:48;2;2010
17;56;2010-02-19 11:26:48;2;2010
17;30;2010-02-19 11:26:48;2;2010
17;162;2010-02-19 11:26:48;2;2010
17;155;2010-02-19 11:26:48;2;2010
17;107;2010-02-19 11:26:48;2;2010
17;149;2010-02-19 11:26:48;2;2010
17;57;2010-02-19 11:26:48;2;2010
17;118;2010-02-19 11:26:48;2;2010
17;84;2010-02-19 11:26:48;2;2010
17;3;2010-02-19 11:26:48;2;2010
17;72;2010-02-19 11:26:48;2;2010
17;39;2010-02-19 11:26:48;2;2010
17;83;2010-02-19 11:26:48;2;2010
17;166;2010-02-19 11:26:48;2;2010
17;143;2010-02-19 11:26:48;2;2010
17;90;2010-02-19 11:26:48;2;2010
17;33;2010-02-19 11:26:48;2;2010
17;136;2010-02-19 11:26:48;2;2010
17;69;2010-02-19 11:26:48;2;2010
17;135;2010-02-19 11:26:48;2;2010
17;64;2010-02-19 11:26:48;2;2010
17;95;2010-02-19 11:26:48;2;2010
17;85;2010-02-19 11:26:48;2;2010
17;54;2010-02-19 11:26:48;2;2010
17;119;2010-02-19 11:26:48;2;2010
17;18;2010-02-19 11:26:48;2;2010
17;74;2010-02-19 11:26:48;2;2010
17;163;2010-02-19 11:26:48;2;2010
17;47;2010-02-19 11:26:48;2;2010
17;19;2010-02-19 11:26:48;2;2010
17;115;2010-02-19 11:26:48;2;2010
17;157;2010-02-19 11:26:48;2;2010
17;77;2010-02-19 11:26:48;2;2010
17;44;2010-02-19 11:26:48;2;2010
17;144;2010-02-19 11:26:48;2;2010
17;27;2010-02-19 11:26:48;2;2010
17;86;2010-02-19 11:26:48;2;2010
17;32;2010-02-19 11:26:48;2;2010
17;60;2010-02-19 11:26:48;2;2010
17;156;2010-02-19 11:26:48;2;2010
17;150;2010-02-19 11:26:48;2;2010
17;109;2010-02-19 11:26:48;2;2010
17;12;2010-02-19 11:26:48;2;2010
17;110;2010-02-19 11:26:48;2;2010
17;145;2010-02-19 11:26:48;2;2010
17;28;2010-02-19 11:26:48;2;2010
17;13;2010-02-19 11:26:48;2;2010
17;128;2010-02-19 11:26:48;2;2010
17;133;2010-02-19 11:26:48;2;2010
17;142;2010-02-19 11:26:48;2;2010
17;140;2010-02-19 11:26:48;2;2010
17;116;2010-02-19 11:26:48;2;2010
17;41;2010-02-19 11:26:48;2;2010
17;112;2010-02-19 11:26:48;2;2010
17;65;2010-02-19 11:26:48;2;2010
17;91;2010-02-19 11:26:48;2;2010
17;58;2010-02-19 11:26:48;2;2010
17;137;2010-02-19 11:26:48;2;2010
17;42;2010-02-19 11:26:48;2;2010
17;67;2010-02-19 11:26:48;2;2010
17;129;2010-02-19 11:26:48;2;2010
17;62;2010-02-19 11:26:48;2;2010
17;123;2010-02-19 11:26:48;2;2010
17;158;2010-02-19 11:26:48;2;2010
17;34;2010-02-19 11:26:48;2;2010
17;117;2010-02-19 11:26:48;2;2010
17;167;2010-02-19 11:26:48;2;2010
17;102;2010-02-19 11:26:48;2;2010
17;49;2010-02-19 11:26:48;2;2010
17;45;2010-02-19 11:26:48;2;2010
17;36;2010-02-19 11:26:48;2;2010
17;146;2010-02-19 11:26:48;2;2010
17;126;2010-02-19 11:26:48;2;2010
17;37;2010-02-19 11:26:48;2;2010
17;124;2010-02-19 11:26:48;2;2010
17;35;2010-02-19 11:26:48;2;2010
17;141;2010-02-19 11:26:48;2;2010
17;103;2010-02-19 11:26:48;2;2010
17;147;2010-02-19 11:26:48;2;2010
17;125;2010-02-19 11:26:48;2;2010
17;104;2010-02-19 11:26:48;2;2010
17;154;2010-02-19 11:26:48;2;2010
17;14;2010-02-19 11:26:48;2;2010
17;121;2010-02-19 11:26:48;2;2010
17;94;2010-02-19 11:26:48;2;2010
17;81;2010-02-19 11:26:48;2;2010
17;164;2010-02-19 11:26:48;2;2010
17;165;2010-02-19 11:26:48;2;2010
17;50;2010-02-19 11:26:48;2;2010
17;134;2010-02-19 11:26:48;2;2010
17;52;2010-02-19 11:26:48;2;2010
17;56;2010-02-19 11:26:53;2;2010
17;152;2010-02-19 11:26:53;2;2010
17;155;2010-02-19 11:26:53;2;2010
17;50;2010-02-19 11:26:53;2;2010
17;36;2010-02-19 11:26:53;2;2010
12;17;2010-02-19 11:26:53;2;2010
45;17;2010-02-19 11:27:04;2;2010
41;17;2010-02-19 11:27:06;2;2010
8;17;2010-02-19 11:27:12;2;2010
69;17;2010-02-19 11:27:20;2;2010
153;17;2010-02-19 11:27:31;2;2010
94;17;2010-02-19 11:27:36;2;2010
83;17;2010-02-19 11:27:37;2;2010
118;17;2010-02-19 11:27:43;2;2010
103;17;2010-02-19 11:27:56;2;2010
42;17;2010-02-19 11:27:56;2;2010
18;17;2010-02-19 11:28:02;2;2010
30;17;2010-02-19 11:28:31;2;2010
101;17;2010-02-19 11:28:41;2;2010
165;17;2010-02-19 11:28:45;2;2010
67;17;2010-02-19 11:29:18;2;2010
88;17;2010-02-19 11:30:41;2;2010
37;17;2010-02-19 11:30:58;2;2010
90;17;2010-02-19 11:31:46;2;2010
13;17;2010-02-19 11:32:18;2;2010
153;11;2010-02-19 11:33:26;2;2010
82;17;2010-02-19 11:33:35;2;2010
13;83;2010-02-19 11:34:19;2;2010
132;17;2010-02-19 11:34:30;2;2010
110;17;2010-02-19 11:35:25;2;2010
92;17;2010-02-19 11:35:29;2;2010
121;11;2010-02-19 11:36:49;2;2010
121;17;2010-02-19 11:37:19;2;2010
47;17;2010-02-19 11:37:44;2;2010
64;17;2010-02-19 11:37:57;2;2010
118;11;2010-02-19 11:38:21;2;2010
118;148;2010-02-19 11:38:21;2;2010
32;17;2010-02-19 11:38:22;2;2010
103;81;2010-02-19 11:38:46;2;2010
54;17;2010-02-19 11:40:15;2;2010
125;88;2010-02-19 11:41:25;2;2010
34;17;2010-02-19 11:41:33;2;2010
150;17;2010-02-19 11:41:38;2;2010
107;17;2010-02-19 11:42:05;2;2010
156;17;2010-02-19 11:42:07;2;2010
112;17;2010-02-19 11:42:42;2;2010
108;17;2010-02-19 11:43:25;2;2010
136;112;2010-02-19 11:43:51;2;2010
45;69;2010-02-19 11:43:56;2;2010
45;33;2010-02-19 11:43:56;2;2010
116;17;2010-02-19 11:44:36;2;2010
128;17;2010-02-19 11:44:49;2;2010
95;17;2010-02-19 11:44:55;2;2010
136;17;2010-02-19 11:45:47;2;2010
119;90;2010-02-19 11:45:58;2;2010
119;17;2010-02-19 11:46:02;2;2010
146;17;2010-02-19 11:46:32;2;2010
91;17;2010-02-19 11:46:55;2;2010
90;154;2010-02-19 11:47:44;2;2010
55;17;2010-02-19 11:47:58;2;2010
90;119;2010-02-19 11:48:31;2;2010
60;103;2010-02-19 11:48:58;2;2010
33;77;2010-02-19 11:49:48;2;2010
103;60;2010-02-19 11:49:59;2;2010
136;133;2010-02-19 11:51:55;2;2010
136;19;2010-02-19 11:51:55;2;2010
133;17;2010-02-19 11:52:54;2;2010
133;136;2010-02-19 11:53:02;2;2010
33;121;2010-02-19 11:55:35;2;2010
11;153;2010-02-19 11:55:54;2;2010
33;162;2010-02-19 11:55:54;2;2010
33;17;2010-02-19 11:56:05;2;2010
74;17;2010-02-19 11:56:24;2;2010
11;121;2010-02-19 11:56:47;2;2010
33;45;2010-02-19 11:57:18;2;2010
153;11;2010-02-19 11:58:06;2;2010
153;11;2010-02-19 11:59:18;2;2010
14;17;2010-02-19 12:02:01;2;2010
62;103;2010-02-19 12:03:23;2;2010
62;133;2010-02-19 12:03:23;2;2010
69;104;2010-02-19 12:03:24;2;2010
69;135;2010-02-19 12:03:24;2;2010
69;78;2010-02-19 12:03:24;2;2010
62;17;2010-02-19 12:03:32;2;2010
123;17;2010-02-19 12:03:43;2;2010
72;17;2010-02-19 12:03:56;2;2010
136;69;2010-02-19 12:04:21;2;2010
136;86;2010-02-19 12:04:21;2;2010
136;73;2010-02-19 12:04:21;2;2010
136;112;2010-02-19 12:04:21;2;2010
69;136;2010-02-19 12:04:36;2;2010
112;136;2010-02-19 12:05:24;2;2010
78;69;2010-02-19 12:05:49;2;2010
69;45;2010-02-19 12:06:10;2;2010
61;39;2010-02-19 12:07:35;2;2010
61;95;2010-02-19 12:07:35;2;2010
133;62;2010-02-19 12:08:51;2;2010
19;17;2010-02-19 12:10:24;2;2010
19;136;2010-02-19 12:10:36;2;2010
36;17;2010-02-19 12:10:37;2;2010
104;17;2010-02-19 12:11:33;2;2010
39;61;2010-02-19 12:12:20;2;2010
82;47;2010-02-19 12:12:20;2;2010
33;162;2010-02-19 12:12:46;2;2010
95;61;2010-02-19 12:13:30;2;2010
155;136;2010-02-19 12:14:07;2;2010
155;17;2010-02-19 12:14:21;2;2010
39;17;2010-02-19 12:14:29;2;2010
104;69;2010-02-19 12:14:46;2;2010
135;69;2010-02-19 12:14:57;2;2010
107;8;2010-02-19 12:15:05;2;2010
135;17;2010-02-19 12:15:10;2;2010
45;77;2010-02-19 12:15:20;2;2010
45;11;2010-02-19 12:15:20;2;2010
142;17;2010-02-19 12:15:24;2;2010
8;107;2010-02-19 12:15:41;2;2010
11;45;2010-02-19 12:16:16;2;2010
47;82;2010-02-19 12:16:38;2;2010
77;45;2010-02-19 12:17:56;2;2010
77;17;2010-02-19 12:19:08;2;2010
136;19;2010-02-19 12:21:47;2;2010
136;133;2010-02-19 12:21:47;2;2010
136;153;2010-02-19 12:21:47;2;2010
136;73;2010-02-19 12:21:47;2;2010
133;136;2010-02-19 12:22:44;2;2010
19;136;2010-02-19 12:23:48;2;2010
65;17;2010-02-19 12:25:06;2;2010
101;86;2010-02-19 12:26:26;2;2010
33;119;2010-02-19 12:28:29;2;2010
86;101;2010-02-19 12:29:05;2;2010
86;136;2010-02-19 12:29:05;2;2010
62;88;2010-02-19 12:33:03;2;2010
86;17;2010-02-19 12:33:35;2;2010
118;121;2010-02-19 12:35:15;2;2010
162;33;2010-02-19 12:38:50;2;2010
33;162;2010-02-19 12:40:06;2;2010
152;17;2010-02-19 12:44:02;2;2010
78;104;2010-02-19 12:51:58;2;2010
128;141;2010-02-19 12:53:07;2;2010
33;135;2010-02-19 12:57:56;2;2010
103;62;2010-02-19 12:58:38;2;2010
33;162;2010-02-19 12:58:50;2;2010
135;33;2010-02-19 12:59:06;2;2010
33;135;2010-02-19 13:00:59;2;2010
17;130;2010-02-19 13:01:19;2;2010
133;161;2010-02-19 13:03:14;2;2010
154;83;2010-02-19 13:04:15;2;2010
83;154;2010-02-19 13:05:35;2;2010
127;17;2010-02-19 13:05:55;2;2010
3;166;2010-02-19 13:08:54;2;2010
101;163;2010-02-19 13:13:02;2;2010
149;17;2010-02-19 13:23:44;2;2010
134;17;2010-02-19 13:26:19;2;2010
166;128;2010-02-19 13:31:50;2;2010
166;3;2010-02-19 13:31:50;2;2010
85;128;2010-02-19 13:33:32;2;2010
141;128;2010-02-19 13:38:50;2;2010
58;17;2010-02-19 13:38:56;2;2010
128;141;2010-02-19 13:42:12;2;2010
39;28;2010-02-19 13:42:38;2;2010
39;140;2010-02-19 13:42:38;2;2010
39;157;2010-02-19 13:42:38;2;2010
39;16;2010-02-19 13:42:38;2;2010
39;95;2010-02-19 13:42:38;2;2010
39;81;2010-02-19 13:42:38;2;2010
39;116;2010-02-19 13:42:38;2;2010
103;62;2010-02-19 13:42:55;2;2010
128;141;2010-02-19 13:43:19;2;2010
128;166;2010-02-19 13:43:22;2;2010
141;128;2010-02-19 13:43:46;2;2010
39;140;2010-02-19 13:43:52;2;2010
39;157;2010-02-19 13:43:52;2;2010
39;16;2010-02-19 13:43:52;2;2010
39;81;2010-02-19 13:43:52;2;2010
39;95;2010-02-19 13:43:52;2;2010
39;116;2010-02-19 13:43:52;2;2010
97;17;2010-02-19 13:43:56;2;2010
116;39;2010-02-19 13:44:29;2;2010
128;141;2010-02-19 13:44:47;2;2010
155;36;2010-02-19 13:51:02;2;2010
166;128;2010-02-19 13:51:10;2;2010
166;3;2010-02-19 13:51:10;2;2010
33;147;2010-02-19 13:51:26;2;2010
166;128;2010-02-19 13:51:38;2;2010
166;3;2010-02-19 13:51:38;2;2010
36;155;2010-02-19 13:51:42;2;2010
81;39;2010-02-19 13:52:39;2;2010
128;166;2010-02-19 13:53:00;2;2010
3;166;2010-02-19 13:53:01;2;2010
128;166;2010-02-19 13:55:20;2;2010
129;17;2010-02-19 13:57:27;2;2010
54;166;2010-02-19 14:00:01;2;2010
129;153;2010-02-19 14:00:37;2;2010
52;17;2010-02-19 14:23:15;2;2010
91;77;2010-02-19 14:25:35;2;2010
101;8;2010-02-19 14:26:51;2;2010
35;90;2010-02-19 14:27:44;2;2010
101;8;2010-02-19 14:28:35;2;2010
8;101;2010-02-19 14:30:19;2;2010
8;101;2010-02-19 14:30:47;2;2010
116;39;2010-02-19 14:31:31;2;2010
155;156;2010-02-19 14:34:31;2;2010
166;54;2010-02-19 14:35:21;2;2010
119;126;2010-02-19 14:36:28;2;2010
3;152;2010-02-19 14:36:31;2;2010
54;166;2010-02-19 14:36:32;2;2010
152;3;2010-02-19 14:37:13;2;2010
166;54;2010-02-19 14:39:59;2;2010
102;17;2010-02-19 14:41:44;2;2010
56;17;2010-02-19 14:44:55;2;2010
156;155;2010-02-19 14:50:30;2;2010
8;101;2010-02-19 15:00:55;2;2010
101;8;2010-02-19 15:08:09;2;2010
8;101;2010-02-19 15:08:36;2;2010
166;54;2010-02-19 15:14:16;2;2010
8;95;2010-02-19 15:17:55;2;2010
132;133;2010-02-19 15:19:44;2;2010
128;152;2010-02-19 15:20:19;2;2010
128;3;2010-02-19 15:20:19;2;2010
140;39;2010-02-19 15:31:46;2;2010
140;39;2010-02-19 15:32:33;2;2010
140;17;2010-02-19 15:33:28;2;2010
152;85;2010-02-19 16:05:11;2;2010
86;101;2010-02-19 16:45:04;2;2010
130;121;2010-02-19 20:23:55;2;2010
153;129;2010-02-20 09:05:34;2;2010
153;136;2010-02-20 09:06:05;2;2010
158;65;2010-02-22 05:39:06;2;2010
158;17;2010-02-22 05:39:18;2;2010
158;17;2010-02-22 05:39:24;2;2010
162;17;2010-02-22 05:43:58;2;2010
133;132;2010-02-22 05:45:15;2;2010
50;17;2010-02-22 06:07:04;2;2010
50;166;2010-02-22 06:08:13;2;2010
145;17;2010-02-22 06:17:49;2;2010
74;90;2010-02-22 06:17:51;2;2010
74;127;2010-02-22 06:17:51;2;2010
74;41;2010-02-22 06:17:51;2;2010
35;161;2010-02-22 06:32:00;2;2010
35;161;2010-02-22 06:32:11;2;2010
35;161;2010-02-22 06:32:21;2;2010
35;161;2010-02-22 06:32:29;2;2010
35;161;2010-02-22 06:32:49;2;2010
35;161;2010-02-22 06:32:58;2;2010
35;17;2010-02-22 06:33:07;2;2010
117;17;2010-02-22 06:34:56;2;2010
164;17;2010-02-22 06:35:53;2;2010
117;94;2010-02-22 06:38:23;2;2010
47;11;2010-02-22 06:39:12;2;2010
77;91;2010-02-22 06:41:28;2;2010
11;47;2010-02-22 06:45:24;2;2010
127;74;2010-02-22 06:48:00;2;2010
73;45;2010-02-22 06:51:15;2;2010
73;136;2010-02-22 06:51:57;2;2010
62;73;2010-02-22 06:52:10;2;2010
62;133;2010-02-22 06:52:10;2;2010
133;62;2010-02-22 06:52:36;2;2010
73;45;2010-02-22 06:53:01;2;2010
161;133;2010-02-22 06:53:41;2;2010
73;136;2010-02-22 06:53:46;2;2010
73;136;2010-02-22 06:53:57;2;2010
73;17;2010-02-22 06:54:23;2;2010
73;136;2010-02-22 06:55:15;2;2010
73;136;2010-02-22 06:55:50;2;2010
73;62;2010-02-22 06:56:29;2;2010
125;17;2010-02-22 06:56:36;2;2010
73;136;2010-02-22 06:56:59;2;2010
54;166;2010-02-22 06:58:57;2;2010
54;166;2010-02-22 06:59:01;2;2010
81;50;2010-02-22 06:59:51;2;2010
112;136;2010-02-22 07:09:07;2;2010
45;33;2010-02-22 07:15:05;2;2010
45;69;2010-02-22 07:15:05;2;2010
55;107;2010-02-22 07:17:31;2;2010
63;17;2010-02-22 07:18:19;2;2010
55;107;2010-02-22 07:18:35;2;2010
78;130;2010-02-22 07:18:48;2;2010
136;112;2010-02-22 07:19:06;2;2010
126;119;2010-02-22 07:22:21;2;2010
126;17;2010-02-22 07:22:33;2;2010
126;27;2010-02-22 07:25:36;2;2010
126;47;2010-02-22 07:25:36;2;2010
90;74;2010-02-22 07:34:26;2;2010
47;126;2010-02-22 07:37:44;2;2010
33;45;2010-02-22 07:38:14;2;2010
119;126;2010-02-22 07:39:29;2;2010
136;36;2010-02-22 07:44:02;2;2010
136;69;2010-02-22 07:44:02;2;2010
136;86;2010-02-22 07:44:02;2;2010
136;19;2010-02-22 07:44:02;2;2010
136;73;2010-02-22 07:44:02;2;2010
136;133;2010-02-22 07:44:02;2;2010
136;62;2010-02-22 07:44:02;2;2010
136;155;2010-02-22 07:44:02;2;2010
136;85;2010-02-22 07:44:02;2;2010
136;161;2010-02-22 07:44:02;2;2010
133;136;2010-02-22 07:45:21;2;2010
133;73;2010-02-22 07:48:07;2;2010
133;62;2010-02-22 07:48:07;2;2010
133;73;2010-02-22 07:49:22;2;2010
133;62;2010-02-22 07:49:22;2;2010
69;136;2010-02-22 07:50:44;2;2010
69;45;2010-02-22 07:51:06;2;2010
127;83;2010-02-22 07:51:13;2;2010
32;39;2010-02-22 07:52:09;2;2010
94;117;2010-02-22 07:54:05;2;2010
27;126;2010-02-22 07:54:41;2;2010
95;39;2010-02-22 07:56:43;2;2010
95;39;2010-02-22 07:57:23;2;2010
27;47;2010-02-22 08:06:52;2;2010
80;128;2010-02-22 08:10:32;2;2010
69;136;2010-02-22 08:10:47;2;2010
69;136;2010-02-22 08:11:01;2;2010
128;80;2010-02-22 08:13:01;2;2010
19;136;2010-02-22 08:13:34;2;2010
128;80;2010-02-22 08:13:56;2;2010
69;77;2010-02-22 08:14:02;2;2010
118;11;2010-02-22 08:14:48;2;2010
118;80;2010-02-22 08:14:48;2;2010
118;148;2010-02-22 08:14:48;2;2010
80;128;2010-02-22 08:15:02;2;2010
128;80;2010-02-22 08:15:37;2;2010
161;83;2010-02-22 08:17:05;2;2010
161;90;2010-02-22 08:17:05;2;2010
161;35;2010-02-22 08:17:05;2;2010
35;161;2010-02-22 08:17:52;2;2010
86;136;2010-02-22 08:22:10;2;2010
69;136;2010-02-22 08:22:41;2;2010
83;161;2010-02-22 08:23:30;2;2010
83;13;2010-02-22 08:23:44;2;2010
166;128;2010-02-22 08:24:06;2;2010
65;126;2010-02-22 08:25:59;2;2010
90;65;2010-02-22 08:26:22;2;2010
